有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2885　元大金, 99/01/04,"28,427,320","665,541,202",23.70,23.70,23.10,23.35,-0.15,"6,013"
2885　元大金, 99/01/05,"38,338,423","894,325,472",23.50,23.70,23.05,23.05,-0.30,"6,427"
2885　元大金, 99/01/06,"38,749,693","906,342,377",23.15,23.60,23.10,23.55,+0.50,"6,366"
2885　元大金, 99/01/07,"66,603,139","1,567,318,765",23.55,23.80,23.15,23.15,-0.40,"9,177"
2885　元大金, 99/01/08,"33,175,339","773,446,753",23.40,23.60,22.95,23.40,+0.25,"5,702"
2885　元大金, 99/01/11,"36,467,583","855,889,778",23.40,23.65,23.35,23.45,+0.05,"4,462"
2885　元大金, 99/01/12,"31,923,743","750,859,683",23.60,23.85,23.25,23.50,+0.05,"5,698"
2885　元大金, 99/01/13,"31,912,171","734,716,587",23.10,23.25,22.90,22.90,-0.60,"5,238"
2885　元大金, 99/01/14,"16,544,892","381,793,211",23.00,23.20,22.90,23.00,+0.10,"3,480"
2885　元大金, 99/01/15,"28,680,258","669,166,892",23.20,23.50,23.20,23.25,+0.25,"4,190"
2885　元大金, 99/01/18,"20,373,083","467,272,606",23.00,23.20,22.85,22.90,-0.35,"3,805"
2885　元大金, 99/01/19,"28,902,807","653,976,593",23.00,23.15,22.40,22.65,-0.25,"5,673"
2885　元大金, 99/01/20,"36,060,712","801,643,495",22.80,22.80,21.95,22.00,-0.65,"7,425"
2885　元大金, 99/01/21,"101,321,384","2,185,410,038",21.75,22.10,21.20,21.50,-0.50,"10,001"
2885　元大金, 99/01/22,"55,615,909","1,166,843,639",21.10,21.25,20.85,20.95,-0.55,"9,204"
2885　元大金, 99/01/25,"24,757,528","516,771,517",20.80,21.10,20.70,20.80,-0.15,"4,427"
2885　元大金, 99/01/26,"49,366,679","1,007,243,713",20.80,20.95,20.10,20.10,-0.70,"8,196"
2885　元大金, 99/01/27,"19,244,188","387,378,608",20.20,20.40,20.00,20.00,-0.10,"4,169"
2885　元大金, 99/01/28,"34,045,495","695,147,353",20.80,20.80,20.20,20.30,+0.30,"5,180"
2885　元大金, 99/01/29,"32,854,077","659,609,947",20.05,20.40,19.85,20.40,+0.10,"6,489"
2885　元大金, 99/02/01,"67,088,109","1,317,923,338",20.45,20.45,19.20,19.20,-1.20,"10,319"
2885　元大金, 99/02/02,"33,792,351","646,730,874",19.50,19.50,18.70,18.90,-0.30,"5,767"
2885　元大金, 99/02/03,"36,183,952","708,288,082",19.30,19.95,19.20,19.90,+1.00,"7,876"
2885　元大金, 99/02/04,"25,526,769","508,166,089",20.00,20.10,19.75,20.10,+0.20,"4,482"
2885　元大金, 99/02/05,"50,023,517","955,272,436",19.50,19.60,18.80,19.15,-0.95,"8,480"
2885　元大金, 99/02/06,"16,816,486","317,425,073",19.10,19.15,18.75,18.85,-0.30,"2,993"
2885　元大金, 99/02/08,"16,654,407","313,813,095",19.00,19.10,18.70,18.80,-0.05,"4,104"
2885　元大金, 99/02/09,"28,791,469","545,281,661",18.90,19.15,18.60,18.95,+0.15,"4,782"
2885　元大金, 99/02/10,"27,322,647","525,779,221",19.30,19.40,19.10,19.25,+0.30,"4,227"
2885　元大金, 99/02/22,"30,122,767","597,813,652",19.70,20.10,19.55,19.85,+0.60,"6,531"
2885　元大金, 99/02/23,"22,513,693","442,276,678",19.80,19.90,19.55,19.70,-0.15,"3,460"
2885　元大金, 99/02/24,"27,584,940","535,185,831",19.45,19.60,19.25,19.25,-0.45,"5,504"
2885　元大金, 99/02/25,"33,280,534","633,573,009",19.30,19.40,18.75,18.80,-0.45,"5,388"
2885　元大金, 99/02/26,"79,773,200","1,464,722,125",18.90,19.10,17.95,18.20,-0.60,"10,885"
2885　元大金, 99/03/01,"79,984,903","1,488,566,144",18.25,19.00,18.05,18.85,+0.65,"9,674"
2885　元大金, 99/03/02,"35,129,830","665,163,470",19.00,19.15,18.75,19.15,+0.30,"5,093"
2885　元大金, 99/03/03,"48,148,581","937,418,908",19.15,19.70,19.15,19.70,+0.55,"7,483"
2885　元大金, 99/03/04,"33,765,331","652,646,339",19.80,19.80,19.00,19.15,-0.55,"6,617"
2885　元大金, 99/03/05,"25,091,492","489,786,491",19.35,19.65,19.35,19.60,+0.45,"4,426"
2885　元大金, 99/03/08,"23,648,888","465,231,361",19.80,19.80,19.55,19.70,+0.10,"3,969"
2885　元大金, 99/03/09,"21,218,998","417,840,689",19.70,19.80,19.55,19.80,+0.10,"3,320"
2885　元大金, 99/03/10,"24,526,611","486,060,081",19.95,19.95,19.65,19.70,-0.10,"4,386"
2885　元大金, 99/03/11,"26,585,909","516,068,621",19.85,19.85,19.25,19.30,-0.40,"4,913"
2885　元大金, 99/03/12,"16,645,293","321,227,899",19.30,19.40,19.20,19.30, 0.00,"2,234"
2885　元大金, 99/03/15,"22,143,485","419,829,015",19.30,19.30,18.80,18.80,-0.50,"4,184"
2885　元大金, 99/03/16,"7,709,038","147,293,672",18.80,19.30,18.80,19.10,+0.30,"1,799"
2885　元大金, 99/03/17,"53,744,616","1,061,539,179",19.35,19.95,19.35,19.95,+0.85,"9,027"
2885　元大金, 99/03/18,"51,476,187","1,044,743,895",20.00,20.50,20.00,20.30,+0.35,"8,843"
2885　元大金, 99/03/19,"20,247,082","407,542,229",20.40,20.40,20.05,20.20,-0.10,"4,359"
2885　元大金, 99/03/22,"18,816,188","372,383,368",20.10,20.10,19.65,19.70,-0.50,"4,797"
2885　元大金, 99/03/23,"22,535,267","441,587,044",19.70,19.80,19.50,19.55,-0.15,"3,960"
2885　元大金, 99/03/24,"31,754,712","620,238,429",19.70,19.75,19.30,19.30,-0.25,"4,475"
2885　元大金, 99/03/25,"30,959,517","595,479,472",19.30,19.40,19.10,19.35,+0.05,"4,897"
2885　元大金, 99/03/26,"25,919,716","499,491,809",19.25,19.50,19.05,19.50,+0.15,"6,184"
2885　元大金, 99/03/29,"30,634,022","595,869,303",19.50,19.65,19.30,19.45,-0.05,"4,947"
2885　元大金, 99/03/30,"40,453,888","789,486,199",19.55,19.70,19.40,19.55,+0.10,"4,751"
2885　元大金, 99/03/31,"44,463,467","854,497,815",19.50,19.55,19.05,19.05,-0.50,"6,315"
2885　元大金, 99/04/01,"54,197,642","1,052,667,386",19.30,19.55,19.20,19.40,+0.35,"6,317"
2885　元大金, 99/04/02,"26,778,030","518,612,756",19.45,19.45,19.30,19.30,-0.10,"3,573"
2885　元大金, 99/04/06,"33,826,269","660,885,562",19.35,19.70,19.35,19.45,+0.15,"4,736"
2885　元大金, 99/04/07,"36,250,268","709,740,063",19.50,19.65,19.50,19.65,+0.20,"5,052"
2885　元大金, 99/04/08,"64,127,557","1,275,999,497",19.60,20.20,19.50,19.75,+0.10,"10,846"
2885　元大金, 99/04/09,"48,906,660","982,256,298",19.90,20.35,19.80,20.35,+0.60,"7,536"
2885　元大金, 99/04/12,"52,212,389","1,070,438,494",20.50,20.75,20.30,20.45,+0.10,"6,579"
2885　元大金, 99/04/13,"31,914,991","638,895,696",20.40,20.40,19.80,19.80,-0.65,"5,067"
2885　元大金, 99/04/14,"34,474,028","681,932,669",19.80,19.95,19.65,19.80, 0.00,"4,538"
2885　元大金, 99/04/15,"24,971,898","500,912,710",20.15,20.15,19.90,20.10,+0.30,"4,114"
2885　元大金, 99/04/16,"18,507,543","368,772,303",20.10,20.10,19.80,19.95,-0.15,"3,547"
2885　元大金, 99/04/19,"52,475,688","1,005,374,164",19.50,19.50,18.85,18.95,-1.00,"10,183"
