有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
5522　遠雄, 99/01/04,"11,705,509","867,903,227",71.30,75.70,71.10,75.70,+4.90,"4,991"
5522　遠雄, 99/01/05,"16,762,554","1,304,252,175",76.90,79.50,75.70,77.30,+1.60,"7,036"
5522　遠雄, 99/01/06,"5,597,452","432,767,890",78.00,78.00,76.60,77.20,-0.10,"2,430"
5522　遠雄, 99/01/07,"5,796,825","449,794,900",77.90,79.50,76.00,76.00,-1.20,"2,606"
5522　遠雄, 99/01/08,"9,736,552","761,838,830",76.20,79.80,75.10,78.40,+2.40,"4,049"
5522　遠雄, 99/01/11,"5,228,237","403,982,680",77.00,78.20,76.30,76.30,-2.10,"2,324"
5522　遠雄, 99/01/12,"6,455,624","497,403,534",77.00,79.00,76.20,76.30, 0.00,"2,984"
5522　遠雄, 99/01/13,"3,092,114","234,933,093",75.80,76.60,75.30,75.60,-0.70,"1,487"
5522　遠雄, 99/01/14,"2,486,002","188,180,654",75.80,76.90,75.00,75.60, 0.00,"1,255"
5522　遠雄, 99/01/15,"4,137,204","315,625,060",75.60,77.10,75.50,75.50,-0.10,"1,805"
5522　遠雄, 99/01/18,"2,943,672","224,933,736",75.40,77.30,75.40,75.80,+0.30,"1,347"
5522　遠雄, 99/01/19,"1,986,630","149,451,023",77.00,77.00,74.50,74.50,-1.30,"1,187"
5522　遠雄, 99/01/20,"1,727,198","128,202,968",75.10,75.30,73.80,73.80,-0.70,975
5522　遠雄, 99/01/21,"2,066,070","152,533,074",73.50,74.70,73.20,73.20,-0.60,"1,008"
5522　遠雄, 99/01/22,"2,449,655","175,478,922",71.00,72.60,71.00,71.00,-2.20,"1,271"
5522　遠雄, 99/01/25,"2,335,788","163,230,124",70.10,71.00,69.10,69.50,-1.50,"1,130"
5522　遠雄, 99/01/26,"3,216,500","219,364,200",69.70,70.50,66.00,66.40,-3.10,"1,702"
5522　遠雄, 99/01/27,"2,733,849","182,087,886",66.60,67.40,66.00,66.30,-0.10,"1,383"
5522　遠雄, 99/01/28,"2,398,128","161,803,960",67.50,68.20,66.60,68.20,+1.90,"1,179"
5522　遠雄, 99/01/29,"1,744,340","117,298,224",66.80,68.00,66.30,68.00,-0.20,909
5522　遠雄, 99/02/01,"2,224,230","150,139,640",68.50,69.00,66.80,67.10,-0.90,"1,208"
5522　遠雄, 99/02/02,"2,106,780","139,694,437",67.80,68.00,65.00,65.80,-1.30,"1,240"
5522　遠雄, 99/02/03,"2,096,493","137,933,857",66.50,67.40,64.30,66.50,+0.70,"1,202"
5522　遠雄, 99/02/04,"1,488,000","98,364,900",66.60,66.80,65.80,65.90,-0.60,769
5522　遠雄, 99/02/05,"3,711,527","230,553,428",63.00,63.70,61.30,61.30,-4.60,"1,698"
5522　遠雄, 99/02/06,"3,990,018","233,072,866",61.30,61.30,57.10,58.30,-3.00,"2,073"
5522　遠雄, 99/02/08,"4,412,688","266,032,693",57.30,62.30,57.30,59.70,+1.40,"2,188"
5522　遠雄, 99/02/09,"3,123,895","192,224,763",59.70,63.60,58.80,63.20,+3.50,"1,702"
5522　遠雄, 99/02/10,"2,526,055","162,076,112",64.20,64.90,63.30,63.80,+0.60,"1,371"
5522　遠雄, 99/02/22,"3,117,301","210,308,195",68.20,68.20,66.70,67.40,+3.60,"1,534"
5522　遠雄, 99/02/23,"2,477,857","163,636,945",65.20,67.30,65.20,66.60,-0.80,"1,324"
5522　遠雄, 99/02/24,"1,361,929","89,534,259",66.30,66.30,65.10,65.10,-1.50,846
5522　遠雄, 99/02/25,"2,024,022","130,841,218",65.50,66.00,63.20,63.70,-1.40,"1,278"
5522　遠雄, 99/02/26,"2,420,449","159,763,263",64.00,67.00,64.00,65.00,+1.30,"1,416"
5522　遠雄, 99/03/01,"3,320,117","222,421,614",65.80,67.90,65.20,67.90,+2.90,"1,805"
5522　遠雄, 99/03/02,"1,724,300","115,404,817",68.00,68.30,66.30,66.40,-1.50,977
5522　遠雄, 99/03/03,"1,251,200","83,318,520",66.50,67.20,65.80,67.10,+0.70,734
