有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2606　裕民, 99/01/04,"2,764,752","178,978,644",65.20,65.20,64.20,64.70,-0.30,"1,455"
2606　裕民, 99/01/05,"26,738,436","1,831,807,984",65.80,69.20,65.80,69.20,+4.50,"10,190"
2606　裕民, 99/01/06,"19,120,762","1,341,011,689",70.50,71.50,69.30,69.50,+0.30,"7,956"
2606　裕民, 99/01/07,"10,583,108","720,150,444",69.00,69.50,67.00,67.20,-2.30,"4,823"
2606　裕民, 99/01/08,"8,209,788","555,619,684",67.20,68.40,67.00,68.10,+0.90,"3,228"
2606　裕民, 99/01/11,"8,080,881","553,819,578",68.10,69.40,67.50,68.50,+0.40,"2,988"
2606　裕民, 99/01/12,"6,088,223","416,814,931",68.60,69.80,67.60,67.60,-0.90,"2,714"
2606　裕民, 99/01/13,"8,042,651","545,456,100",67.50,68.80,67.20,67.30,-0.30,"3,837"
2606　裕民, 99/01/14,"6,343,825","425,598,631",67.60,68.00,66.80,67.00,-0.30,"3,212"
2606　裕民, 99/01/15,"8,784,228","599,156,813",67.90,69.00,67.50,68.40,+1.40,"3,672"
2606　裕民, 99/01/18,"6,098,595","413,829,671",68.00,68.30,67.40,67.70,-0.70,"2,263"
2606　裕民, 99/01/19,"6,301,744","428,946,186",68.50,68.90,67.00,67.20,-0.50,"2,650"
2606　裕民, 99/01/20,"7,554,008","506,773,128",68.20,68.30,66.60,66.70,-0.50,"3,911"
2606　裕民, 99/01/21,"5,352,965","351,811,493",66.20,66.70,65.30,65.40,-1.30,"3,013"
2606　裕民, 99/01/22,"10,630,068","677,249,413",64.80,65.10,62.60,63.10,-2.30,"4,711"
2606　裕民, 99/01/25,"3,396,905","216,165,620",63.00,64.10,63.00,63.50,+0.40,"1,766"
2606　裕民, 99/01/26,"5,425,962","340,928,590",63.70,64.00,61.50,62.00,-1.50,"2,998"
2606　裕民, 99/01/27,"4,600,913","283,161,426",62.30,62.50,60.10,60.60,-1.40,"2,352"
2606　裕民, 99/01/28,"4,699,179","287,370,008",61.00,62.00,60.70,61.70,+1.10,"2,225"
2606　裕民, 99/01/29,"7,017,465","423,854,388",61.20,61.20,59.80,60.90,-0.80,"3,298"
2606　裕民, 99/02/01,"3,492,723","210,771,403",60.90,60.90,60.00,60.60,-0.30,"1,749"
2606　裕民, 99/02/02,"4,424,420","266,945,700",61.60,61.60,59.50,59.50,-1.10,"2,370"
2606　裕民, 99/02/03,"4,108,114","244,860,967",60.00,60.20,59.20,59.80,+0.30,"2,061"
2606　裕民, 99/02/04,"3,771,641","223,527,685",59.80,59.80,59.00,59.20,-0.60,"2,116"
2606　裕民, 99/02/05,"13,341,485","744,481,769",57.80,57.80,55.10,55.20,-4.00,"6,122"
2606　裕民, 99/02/06,"4,854,675","267,254,775",55.20,56.00,53.80,55.80,+0.60,"2,389"
2606　裕民, 99/02/08,"3,643,876","208,266,703",56.50,57.90,56.00,57.20,+1.40,"2,136"
2606　裕民, 99/02/09,"3,402,668","197,060,642",57.20,58.60,56.70,58.60,+1.40,"1,915"
2606　裕民, 99/02/10,"3,683,923","219,052,090",59.40,59.90,59.10,59.40,+0.80,"1,925"
2606　裕民, 99/02/22,"3,495,529","208,401,267",60.20,60.30,59.00,59.40, 0.00,"1,652"
2606　裕民, 99/02/23,"4,617,912","278,951,516",59.50,61.20,59.10,61.00,+1.60,"2,229"
2606　裕民, 99/02/24,"2,078,140","125,557,766",60.80,60.80,60.00,60.80,-0.20,"1,149"
2606　裕民, 99/02/25,"2,189,620","131,355,400",60.80,61.00,59.50,59.60,-1.20,"1,337"
2606　裕民, 99/02/26,"3,305,776","199,584,121",59.90,61.40,59.60,60.90,+1.30,"1,562"
2606　裕民, 99/03/01,"3,712,593","228,955,466",61.30,62.20,60.50,61.50,+0.60,"1,907"
2606　裕民, 99/03/02,"2,289,935","140,773,992",62.00,62.00,61.00,61.60,+0.10,"1,032"
2606　裕民, 99/03/03,"1,315,339","81,176,847",61.80,62.10,61.50,61.60, 0.00,680
2606　裕民, 99/03/04,"5,823,653","367,877,407",62.80,63.90,62.20,62.60,+1.00,"2,985"
2606　裕民, 99/03/05,"4,849,437","309,829,845",64.50,64.70,63.30,63.80,+1.20,"2,641"
2606　裕民, 99/03/08,"3,347,549","214,907,236",64.70,64.80,63.80,64.00,+0.20,"1,899"
2606　裕民, 99/03/09,"2,507,632","158,432,987",64.00,64.00,62.50,63.60,-0.40,"1,364"
2606　裕民, 99/03/10,"3,259,454","208,233,056",63.60,64.30,63.50,64.00,+0.40,"1,835"
2606　裕民, 99/03/11,"3,721,398","239,714,726",64.40,64.80,64.00,64.20,+0.20,"1,726"
2606　裕民, 99/03/12,"2,052,750","131,602,722",64.40,64.50,63.80,64.00,-0.20,859
2606　裕民, 99/03/15,"4,146,260","266,814,940",64.40,65.00,63.50,63.50,-0.50,"2,472"
2606　裕民, 99/03/16,"4,198,727","270,726,455",64.50,64.80,64.00,64.60,+1.10,"2,058"
2606　裕民, 99/03/17,"4,327,324","279,577,260",64.70,64.80,64.40,64.80,+0.20,"2,009"
2606　裕民, 99/03/18,"6,715,798","436,295,570",64.80,65.30,64.50,65.10,+0.30,"2,141"
2606　裕民, 99/03/19,"4,697,884","305,302,629",65.30,65.30,64.50,65.20,+0.10,"1,952"
2606　裕民, 99/03/22,"4,709,579","308,178,422",65.40,65.80,65.00,65.80,+0.60,"1,977"
2606　裕民, 99/03/23,"9,084,323","603,183,128",66.00,66.80,66.00,66.70,+0.90,"3,548"
2606　裕民, 99/03/24,"5,043,030","333,499,761",66.90,66.90,65.50,65.50,-1.20,"2,390"
2606　裕民, 99/03/25,"4,626,180","298,698,384",65.20,65.50,64.10,64.80,-0.70,"2,278"
2606　裕民, 99/03/26,"3,509,637","226,590,605",64.70,65.00,64.10,65.00,+0.20,"1,593"
2606　裕民, 99/03/29,"3,070,280","198,807,700",65.00,65.10,64.50,64.80,-0.20,"1,471"
2606　裕民, 99/03/30,"1,759,787","114,494,455",65.00,65.50,64.80,65.00,+0.20,978
2606　裕民, 99/03/31,"2,329,775","150,584,230",65.00,65.00,64.40,64.40,-0.60,"1,220"
2606　裕民, 99/04/01,"3,579,514","231,722,697",64.40,65.00,64.40,64.80,+0.40,"1,660"
2606　裕民, 99/04/02,"5,600,335","369,307,602",65.50,66.30,65.50,65.90,+1.10,"2,742"
2606　裕民, 99/04/06,"2,750,287","181,086,945",66.30,66.40,65.50,65.60,-0.30,"1,430"
2606　裕民, 99/04/07,"2,822,899","184,569,782",65.60,66.00,65.00,65.30,-0.30,"1,726"
2606　裕民, 99/04/08,"4,602,175","299,669,458",65.70,65.70,64.80,65.10,-0.20,"1,753"
2606　裕民, 99/04/09,"4,277,476","277,288,481",65.10,65.20,64.50,64.80,-0.30,"1,647"
2606　裕民, 99/04/12,"3,297,081","213,356,665",65.10,65.30,64.40,64.60,-0.20,"1,648"
2606　裕民, 99/04/13,"3,288,824","212,232,960",64.40,65.00,64.20,64.60, 0.00,"1,613"
2606　裕民, 99/04/14,"2,512,537","162,058,887",64.60,64.90,64.30,64.80,+0.20,"1,361"
2606　裕民, 99/04/15,"3,635,225","236,208,133",65.00,65.30,64.60,65.20,+0.40,"1,546"
2606　裕民, 99/04/16,"4,296,324","280,614,317",65.20,65.60,65.00,65.50,+0.30,"1,902"
2606　裕民, 99/04/19,"3,920,870","252,485,750",65.20,65.20,63.90,63.90,-1.60,"2,387"
2606　裕民, 99/04/20,"1,769,802","113,712,423",64.00,64.60,63.90,64.50,+0.60,"1,083"
2606　裕民, 99/04/21,"3,153,906","205,506,790",65.50,65.70,64.70,64.90,+0.40,"1,737"
2606　裕民, 99/04/22,"1,748,817","113,131,005",64.80,65.00,64.50,65.00,+0.10,"1,046"
2606　裕民, 99/04/23,"1,771,387","114,827,204",65.30,65.30,64.60,64.90,-0.10,949
2606　裕民, 99/04/26,"4,470,361","291,164,089",65.20,65.40,64.90,65.10,+0.20,"1,834"
2606　裕民, 99/04/27,"1,895,957","123,134,708",65.40,65.50,64.70,64.80,-0.30,901
2606　裕民, 99/04/28,"14,200,332","930,260,867",64.50,66.00,64.50,65.60,+0.80,"5,097"
2606　裕民, 99/04/29,"23,795,751","1,599,606,517",66.30,68.00,66.00,67.00,+1.40,"10,041"
2606　裕民, 99/04/30,"14,888,147","1,002,720,926",68.00,68.50,65.10,65.10,-1.90,"6,721"
2606　裕民, 99/05/03,"6,929,576","458,647,322",65.50,67.00,65.50,66.20,+1.10,"3,395"
2606　裕民, 99/05/04,"10,138,477","683,016,391",67.10,67.90,66.80,67.20,+1.00,"4,995"
2606　裕民, 99/05/05,"7,340,233","484,773,656",66.00,66.50,65.60,66.00,-1.20,"3,889"
2606　裕民, 99/05/06,"6,183,396","406,462,836",66.00,66.50,65.00,65.30,-0.70,"3,158"
2606　裕民, 99/05/07,"7,331,216","476,220,271",64.00,66.30,63.80,65.80,+0.50,"3,715"
2606　裕民, 99/05/10,"3,761,374","248,703,412",66.20,66.60,65.50,66.10,+0.30,"2,090"
2606　裕民, 99/05/11,"4,470,429","295,141,547",66.30,66.50,65.50,65.50,-0.60,"2,338"
2606　裕民, 99/05/12,"4,312,605","284,167,930",66.00,66.50,65.10,65.20,-0.30,"2,086"
2606　裕民, 99/05/13,"4,074,323","268,804,318",65.50,66.30,65.50,66.20,+1.00,"2,105"
2606　裕民, 99/05/14,"4,017,152","267,004,970",66.30,66.80,66.10,66.20, 0.00,"1,952"
